problem,instance_id,seed,n,k,r,invariant,rejected,status,timeout,memory_limited,error
lc_stb,lc_stb-n25k0-s773,773,25,0,25,local_invariant,True,success,False,False,
lc_stb,lc_stb-n25k0-s654,654,25,0,25,local_invariant,True,success,False,False,
lc_stb,lc_stb-n25k0-s438,438,25,0,25,local_invariant,True,success,False,False,
lc_stb,lc_stb-n25k0-s433,433,25,0,25,local_invariant,True,success,False,False,
lc_stb,lc_stb-n25k0-s858,858,25,0,25,local_invariant,True,success,False,False,
lc_stb,lc_stb-n25k0-s85,85,25,0,25,local_invariant,False,success,False,False,
lc_stb,lc_stb-n25k0-s697,697,25,0,25,local_invariant,True,success,False,False,
lc_stb,lc_stb-n25k0-s201,201,25,0,25,local_invariant,True,success,False,False,
lc_stb,lc_stb-n25k0-s94,94,25,0,25,local_invariant,True,success,False,False,
lc_stb,lc_stb-n25k4-s89,89,25,4,21,local_invariant,False,success,False,False,
lc_stb,lc_stb-n25k4-s773,773,25,4,21,local_invariant,True,success,False,False,
lc_stb,lc_stb-n25k4-s654,654,25,4,21,local_invariant,True,success,False,False,
lc_stb,lc_stb-n25k4-s438,438,25,4,21,local_invariant,False,success,False,False,
lc_stb,lc_stb-n25k4-s433,433,25,4,21,local_invariant,True,success,False,False,
lc_stb,lc_stb-n25k4-s858,858,25,4,21,local_invariant,False,success,False,False,
lc_stb,lc_stb-n25k4-s85,85,25,4,21,local_invariant,True,success,False,False,
lc_stb,lc_stb-n25k4-s697,697,25,4,21,local_invariant,False,success,False,False,
lc_stb,lc_stb-n25k4-s201,201,25,4,21,local_invariant,False,success,False,False,
lc_stb,lc_stb-n25k4-s94,94,25,4,21,local_invariant,False,success,False,False,
lc_stb,lc_stb-n25k8-s89,89,25,8,17,local_invariant,False,success,False,False,
lc_stb,lc_stb-n25k8-s773,773,25,8,17,local_invariant,False,success,False,False,
lc_stb,lc_stb-n25k8-s654,654,25,8,17,local_invariant,True,success,False,False,
lc_stb,lc_stb-n25k8-s438,438,25,8,17,local_invariant,True,success,False,False,
lc_stb,lc_stb-n25k8-s433,433,25,8,17,local_invariant,False,success,False,False,
lc_stb,lc_stb-n25k8-s858,858,25,8,17,local_invariant,False,success,False,False,
lc_stb,lc_stb-n25k8-s85,85,25,8,17,local_invariant,False,success,False,False,
lc_stb,lc_stb-n25k8-s697,697,25,8,17,local_invariant,True,success,False,False,
lc_stb,lc_stb-n25k8-s201,201,25,8,17,local_invariant,False,success,False,False,
lc_stb,lc_stb-n25k8-s94,94,25,8,17,local_invariant,False,success,False,False,
lc_stb,lc_stb-n25k12-s89,89,25,12,13,local_invariant,False,success,False,False,
lc_stb,lc_stb-n25k12-s773,773,25,12,13,local_invariant,False,success,False,False,
lc_stb,lc_stb-n25k12-s654,654,25,12,13,local_invariant,True,success,False,False,
lc_stb,lc_stb-n25k12-s438,438,25,12,13,local_invariant,False,success,False,False,
lc_stb,lc_stb-n25k12-s433,433,25,12,13,local_invariant,False,success,False,False,
lc_stb,lc_stb-n25k12-s858,858,25,12,13,local_invariant,True,success,False,False,
lc_stb,lc_stb-n25k12-s85,85,25,12,13,local_invariant,True,success,False,False,
lc_stb,lc_stb-n25k12-s697,697,25,12,13,local_invariant,False,success,False,False,
lc_stb,lc_stb-n25k12-s201,201,25,12,13,local_invariant,True,success,False,False,
lc_stb,lc_stb-n25k12-s94,94,25,12,13,local_invariant,False,success,False,False,
lc_stb,lc_stb-n25k16-s89,89,25,16,9,local_invariant,False,success,False,False,
lc_stb,lc_stb-n25k16-s773,773,25,16,9,local_invariant,False,success,False,False,
lc_stb,lc_stb-n25k16-s654,654,25,16,9,local_invariant,False,success,False,False,
lc_stb,lc_stb-n25k16-s438,438,25,16,9,local_invariant,False,success,False,False,
lc_stb,lc_stb-n25k16-s433,433,25,16,9,local_invariant,False,success,False,False,
lc_stb,lc_stb-n25k16-s858,858,25,16,9,local_invariant,False,success,False,False,
lc_stb,lc_stb-n25k16-s85,85,25,16,9,local_invariant,False,success,False,False,
lc_stb,lc_stb-n25k16-s697,697,25,16,9,local_invariant,False,success,False,False,
lc_stb,lc_stb-n25k16-s201,201,25,16,9,local_invariant,True,success,False,False,
lc_stb,lc_stb-n25k16-s94,94,25,16,9,local_invariant,True,success,False,False,
lc_stb,lc_stb-n25k20-s89,89,25,20,5,local_invariant,False,success,False,False,
lc_stb,lc_stb-n25k20-s773,773,25,20,5,local_invariant,False,success,False,False,
lc_stb,lc_stb-n25k20-s654,654,25,20,5,local_invariant,False,success,False,False,
lc_stb,lc_stb-n25k20-s438,438,25,20,5,local_invariant,False,success,False,False,
lc_stb,lc_stb-n25k20-s433,433,25,20,5,local_invariant,False,success,False,False,
lc_stb,lc_stb-n25k20-s858,858,25,20,5,local_invariant,False,success,False,False,
lc_stb,lc_stb-n25k20-s85,85,25,20,5,local_invariant,False,success,False,False,
lc_stb,lc_stb-n25k20-s697,697,25,20,5,local_invariant,True,success,False,False,
lc_stb,lc_stb-n25k20-s201,201,25,20,5,local_invariant,False,success,False,False,
lc_stb,lc_stb-n25k20-s94,94,25,20,5,local_invariant,False,success,False,False,
lc_stb,lc_stb-n25k24-s89,89,25,24,1,local_invariant,False,success,False,False,
lc_stb,lc_stb-n25k24-s773,773,25,24,1,local_invariant,False,success,False,False,
lc_stb,lc_stb-n25k24-s654,654,25,24,1,local_invariant,True,success,False,False,
lc_stb,lc_stb-n25k24-s438,438,25,24,1,local_invariant,False,success,False,False,
lc_stb,lc_stb-n25k24-s433,433,25,24,1,local_invariant,False,success,False,False,
lc_stb,lc_stb-n25k24-s858,858,25,24,1,local_invariant,False,success,False,False,
lc_stb,lc_stb-n25k24-s85,85,25,24,1,local_invariant,False,success,False,False,
lc_stb,lc_stb-n25k24-s697,697,25,24,1,local_invariant,False,success,False,False,
lc_stb,lc_stb-n25k24-s201,201,25,24,1,local_invariant,False,success,False,False,
lc_stb,lc_stb-n25k24-s94,94,25,24,1,local_invariant,False,success,False,False,
lc_stb,lc_stb-n26k0-s89,89,26,0,26,local_invariant,False,success,False,False,
lc_stb,lc_stb-n26k0-s773,773,26,0,26,local_invariant,True,success,False,False,
lc_stb,lc_stb-n26k0-s654,654,26,0,26,local_invariant,True,success,False,False,
lc_stb,lc_stb-n26k0-s438,438,26,0,26,local_invariant,False,success,False,False,
lc_stb,lc_stb-n26k0-s433,433,26,0,26,local_invariant,False,success,False,False,
lc_stb,lc_stb-n26k0-s858,858,26,0,26,local_invariant,True,success,False,False,
lc_stb,lc_stb-n26k0-s85,85,26,0,26,local_invariant,False,success,False,False,
lc_stb,lc_stb-n26k0-s697,697,26,0,26,local_invariant,True,success,False,False,
lc_stb,lc_stb-n26k0-s201,201,26,0,26,local_invariant,True,success,False,False,
lc_stb,lc_stb-n26k0-s94,94,26,0,26,local_invariant,False,success,False,False,
lc_stb,lc_stb-n26k4-s89,89,26,4,22,local_invariant,False,success,False,False,
lc_stb,lc_stb-n26k4-s773,773,26,4,22,local_invariant,False,success,False,False,
lc_stb,lc_stb-n26k4-s654,654,26,4,22,local_invariant,False,success,False,False,
lc_stb,lc_stb-n26k4-s438,438,26,4,22,local_invariant,False,success,False,False,
lc_stb,lc_stb-n26k4-s433,433,26,4,22,local_invariant,False,success,False,False,
lc_stb,lc_stb-n26k4-s858,858,26,4,22,local_invariant,False,success,False,False,
lc_stb,lc_stb-n26k4-s85,85,26,4,22,local_invariant,False,success,False,False,
lc_stb,lc_stb-n26k4-s697,697,26,4,22,local_invariant,False,success,False,False,
lc_stb,lc_stb-n26k4-s201,201,26,4,22,local_invariant,True,success,False,False,
lc_stb,lc_stb-n26k4-s94,94,26,4,22,local_invariant,False,success,False,False,
lc_stb,lc_stb-n26k8-s89,89,26,8,18,local_invariant,False,success,False,False,
lc_stb,lc_stb-n26k8-s773,773,26,8,18,local_invariant,False,success,False,False,
lc_stb,lc_stb-n26k8-s654,654,26,8,18,local_invariant,False,success,False,False,
lc_stb,lc_stb-n26k8-s438,438,26,8,18,local_invariant,False,success,False,False,
lc_stb,lc_stb-n26k8-s433,433,26,8,18,local_invariant,True,success,False,False,
lc_stb,lc_stb-n26k8-s858,858,26,8,18,local_invariant,True,success,False,False,
lc_stb,lc_stb-n26k8-s85,85,26,8,18,local_invariant,False,success,False,False,
lc_stb,lc_stb-n26k8-s697,697,26,8,18,local_invariant,False,success,False,False,
lc_stb,lc_stb-n26k8-s201,201,26,8,18,local_invariant,False,success,False,False,
lc_stb,lc_stb-n26k8-s94,94,26,8,18,local_invariant,False,success,False,False,
lc_stb,lc_stb-n26k12-s89,89,26,12,14,local_invariant,False,success,False,False,
lc_stb,lc_stb-n26k12-s773,773,26,12,14,local_invariant,False,success,False,False,
lc_stb,lc_stb-n26k12-s654,654,26,12,14,local_invariant,False,success,False,False,
lc_stb,lc_stb-n26k12-s438,438,26,12,14,local_invariant,False,success,False,False,
lc_stb,lc_stb-n26k12-s433,433,26,12,14,local_invariant,False,success,False,False,
lc_stb,lc_stb-n26k12-s858,858,26,12,14,local_invariant,False,success,False,False,
lc_stb,lc_stb-n26k12-s85,85,26,12,14,local_invariant,False,success,False,False,
lc_stb,lc_stb-n26k12-s697,697,26,12,14,local_invariant,True,success,False,False,
lc_stb,lc_stb-n26k12-s201,201,26,12,14,local_invariant,True,success,False,False,
lc_stb,lc_stb-n26k12-s94,94,26,12,14,local_invariant,False,success,False,False,
lc_stb,lc_stb-n26k16-s89,89,26,16,10,local_invariant,False,success,False,False,
lc_stb,lc_stb-n26k16-s773,773,26,16,10,local_invariant,False,success,False,False,
lc_stb,lc_stb-n26k16-s654,654,26,16,10,local_invariant,False,success,False,False,
lc_stb,lc_stb-n26k16-s438,438,26,16,10,local_invariant,False,success,False,False,
lc_stb,lc_stb-n26k16-s433,433,26,16,10,local_invariant,False,success,False,False,
lc_stb,lc_stb-n26k16-s858,858,26,16,10,local_invariant,False,success,False,False,
lc_stb,lc_stb-n26k16-s85,85,26,16,10,local_invariant,False,success,False,False,
lc_stb,lc_stb-n26k16-s697,697,26,16,10,local_invariant,False,success,False,False,
lc_stb,lc_stb-n26k16-s201,201,26,16,10,local_invariant,False,success,False,False,
lc_stb,lc_stb-n26k16-s94,94,26,16,10,local_invariant,False,success,False,False,
lc_stb,lc_stb-n26k20-s89,89,26,20,6,local_invariant,True,success,False,False,
lc_stb,lc_stb-n26k20-s773,773,26,20,6,local_invariant,False,success,False,False,
lc_stb,lc_stb-n26k20-s654,654,26,20,6,local_invariant,False,success,False,False,
lc_stb,lc_stb-n26k20-s438,438,26,20,6,local_invariant,False,success,False,False,
lc_stb,lc_stb-n26k20-s433,433,26,20,6,local_invariant,False,success,False,False,
lc_stb,lc_stb-n26k20-s858,858,26,20,6,local_invariant,False,success,False,False,
lc_stb,lc_stb-n26k20-s85,85,26,20,6,local_invariant,False,success,False,False,
lc_stb,lc_stb-n26k20-s697,697,26,20,6,local_invariant,False,success,False,False,
lc_stb,lc_stb-n26k20-s201,201,26,20,6,local_invariant,False,success,False,False,
lc_stb,lc_stb-n26k20-s94,94,26,20,6,local_invariant,False,success,False,False,
lc_stb,lc_stb-n26k24-s89,89,26,24,2,local_invariant,False,success,False,False,
lc_stb,lc_stb-n26k24-s773,773,26,24,2,local_invariant,False,success,False,False,
lc_stb,lc_stb-n26k24-s654,654,26,24,2,local_invariant,False,success,False,False,
lc_stb,lc_stb-n26k24-s438,438,26,24,2,local_invariant,False,success,False,False,
lc_stb,lc_stb-n26k24-s433,433,26,24,2,local_invariant,False,success,False,False,
lc_stb,lc_stb-n26k24-s858,858,26,24,2,local_invariant,False,success,False,False,
lc_stb,lc_stb-n26k24-s85,85,26,24,2,local_invariant,False,success,False,False,
lc_stb,lc_stb-n26k24-s697,697,26,24,2,local_invariant,False,success,False,False,
lc_stb,lc_stb-n26k24-s201,201,26,24,2,local_invariant,False,success,False,False,
lc_stb,lc_stb-n26k24-s94,94,26,24,2,local_invariant,False,success,False,False,
lc_stb,lc_stb-n28k0-s89,89,28,0,28,local_invariant,False,success,False,False,
lc_stb,lc_stb-n28k0-s773,773,28,0,28,local_invariant,False,success,False,False,
lc_stb,lc_stb-n28k0-s654,654,28,0,28,local_invariant,False,success,False,False,
lc_stb,lc_stb-n28k0-s438,438,28,0,28,local_invariant,False,success,False,False,
lc_stb,lc_stb-n28k0-s433,433,28,0,28,local_invariant,True,success,False,False,
lc_stb,lc_stb-n28k0-s858,858,28,0,28,local_invariant,False,success,False,False,
lc_stb,lc_stb-n28k0-s85,85,28,0,28,local_invariant,True,success,False,False,
lc_stb,lc_stb-n28k0-s697,697,28,0,28,local_invariant,True,success,False,False,
lc_stb,lc_stb-n28k0-s201,201,28,0,28,local_invariant,False,success,False,False,
lc_stb,lc_stb-n28k0-s94,94,28,0,28,local_invariant,False,success,False,False,
lc_stb,lc_stb-n28k4-s89,89,28,4,24,local_invariant,False,success,False,False,
lc_stb,lc_stb-n28k4-s773,773,28,4,24,local_invariant,True,success,False,False,
lc_stb,lc_stb-n28k4-s654,654,28,4,24,local_invariant,False,success,False,False,
lc_stb,lc_stb-n28k4-s438,438,28,4,24,local_invariant,True,success,False,False,
lc_stb,lc_stb-n28k4-s433,433,28,4,24,local_invariant,False,success,False,False,
lc_stb,lc_stb-n28k4-s858,858,28,4,24,local_invariant,False,success,False,False,
lc_stb,lc_stb-n28k4-s85,85,28,4,24,local_invariant,True,success,False,False,
lc_stb,lc_stb-n28k4-s697,697,28,4,24,local_invariant,False,success,False,False,
lc_stb,lc_stb-n28k4-s201,201,28,4,24,local_invariant,True,success,False,False,
lc_stb,lc_stb-n28k4-s94,94,28,4,24,local_invariant,False,success,False,False,
lc_stb,lc_stb-n28k8-s89,89,28,8,20,local_invariant,False,success,False,False,
lc_stb,lc_stb-n28k8-s773,773,28,8,20,local_invariant,False,success,False,False,
lc_stb,lc_stb-n28k8-s654,654,28,8,20,local_invariant,False,success,False,False,
lc_stb,lc_stb-n28k8-s438,438,28,8,20,local_invariant,False,success,False,False,
lc_stb,lc_stb-n28k8-s433,433,28,8,20,local_invariant,False,success,False,False,
lc_stb,lc_stb-n28k8-s858,858,28,8,20,local_invariant,False,success,False,False,
lc_stb,lc_stb-n28k8-s85,85,28,8,20,local_invariant,False,success,False,False,
lc_stb,lc_stb-n28k8-s697,697,28,8,20,local_invariant,False,success,False,False,
lc_stb,lc_stb-n28k8-s201,201,28,8,20,local_invariant,False,success,False,False,
lc_stb,lc_stb-n28k8-s94,94,28,8,20,local_invariant,True,success,False,False,
lc_stb,lc_stb-n28k12-s89,89,28,12,16,local_invariant,False,success,False,False,
lc_stb,lc_stb-n28k12-s773,773,28,12,16,local_invariant,False,success,False,False,
lc_stb,lc_stb-n28k12-s654,654,28,12,16,local_invariant,False,success,False,False,
lc_stb,lc_stb-n28k12-s438,438,28,12,16,local_invariant,False,success,False,False,
lc_stb,lc_stb-n28k12-s433,433,28,12,16,local_invariant,True,success,False,False,
lc_stb,lc_stb-n28k12-s858,858,28,12,16,local_invariant,False,success,False,False,
lc_stb,lc_stb-n28k12-s85,85,28,12,16,local_invariant,False,success,False,False,
lc_stb,lc_stb-n28k12-s697,697,28,12,16,local_invariant,False,success,False,False,
lc_stb,lc_stb-n28k12-s201,201,28,12,16,local_invariant,True,success,False,False,
lc_stb,lc_stb-n28k12-s94,94,28,12,16,local_invariant,True,success,False,False,
lc_stb,lc_stb-n28k16-s89,89,28,16,12,local_invariant,False,success,False,False,
lc_stb,lc_stb-n28k16-s773,773,28,16,12,local_invariant,False,success,False,False,
lc_stb,lc_stb-n28k16-s654,654,28,16,12,local_invariant,False,success,False,False,
lc_stb,lc_stb-n28k16-s438,438,28,16,12,local_invariant,False,success,False,False,
lc_stb,lc_stb-n28k16-s433,433,28,16,12,local_invariant,False,success,False,False,
lc_stb,lc_stb-n28k16-s858,858,28,16,12,local_invariant,False,success,False,False,
lc_stb,lc_stb-n28k16-s85,85,28,16,12,local_invariant,False,success,False,False,
lc_stb,lc_stb-n28k16-s697,697,28,16,12,local_invariant,False,success,False,False,
lc_stb,lc_stb-n28k16-s201,201,28,16,12,local_invariant,False,success,False,False,
lc_stb,lc_stb-n28k16-s94,94,28,16,12,local_invariant,False,success,False,False,
lc_stb,lc_stb-n28k20-s89,89,28,20,8,local_invariant,False,success,False,False,
lc_stb,lc_stb-n28k20-s773,773,28,20,8,local_invariant,False,success,False,False,
lc_stb,lc_stb-n28k20-s654,654,28,20,8,local_invariant,False,success,False,False,
lc_stb,lc_stb-n28k20-s438,438,28,20,8,local_invariant,False,success,False,False,
lc_stb,lc_stb-n28k20-s433,433,28,20,8,local_invariant,False,success,False,False,
lc_stb,lc_stb-n28k20-s858,858,28,20,8,local_invariant,False,success,False,False,
lc_stb,lc_stb-n28k20-s85,85,28,20,8,local_invariant,False,success,False,False,
lc_stb,lc_stb-n28k20-s697,697,28,20,8,local_invariant,False,success,False,False,
lc_stb,lc_stb-n28k20-s201,201,28,20,8,local_invariant,True,success,False,False,
lc_stb,lc_stb-n28k20-s94,94,28,20,8,local_invariant,False,success,False,False,
lc_stb,lc_stb-n28k24-s89,89,28,24,4,local_invariant,False,success,False,False,
lc_stb,lc_stb-n28k24-s773,773,28,24,4,local_invariant,False,success,False,False,
lc_stb,lc_stb-n28k24-s654,654,28,24,4,local_invariant,False,success,False,False,
lc_stb,lc_stb-n28k24-s438,438,28,24,4,local_invariant,False,success,False,False,
lc_stb,lc_stb-n28k24-s433,433,28,24,4,local_invariant,False,success,False,False,
lc_stb,lc_stb-n28k24-s858,858,28,24,4,local_invariant,False,success,False,False,
lc_stb,lc_stb-n28k24-s85,85,28,24,4,local_invariant,False,success,False,False,
lc_stb,lc_stb-n28k24-s697,697,28,24,4,local_invariant,False,success,False,False,
lc_stb,lc_stb-n28k24-s201,201,28,24,4,local_invariant,False,success,False,False,
lc_stb,lc_stb-n28k24-s94,94,28,24,4,local_invariant,False,success,False,False,
lc_stb,lc_stb-n30k0-s89,89,30,0,30,local_invariant,False,success,False,False,
lc_stb,lc_stb-n30k0-s773,773,30,0,30,local_invariant,True,success,False,False,
lc_stb,lc_stb-n30k0-s654,654,30,0,30,local_invariant,False,success,False,False,
lc_stb,lc_stb-n30k0-s438,438,30,0,30,local_invariant,False,success,False,False,
lc_stb,lc_stb-n30k0-s433,433,30,0,30,local_invariant,False,success,False,False,
lc_stb,lc_stb-n30k0-s858,858,30,0,30,local_invariant,True,success,False,False,
lc_stb,lc_stb-n30k0-s85,85,30,0,30,local_invariant,True,success,False,False,
lc_stb,lc_stb-n30k0-s697,697,30,0,30,local_invariant,True,success,False,False,
lc_stb,lc_stb-n30k0-s201,201,30,0,30,local_invariant,True,success,False,False,
lc_stb,lc_stb-n30k0-s94,94,30,0,30,local_invariant,True,success,False,False,
lc_stb,lc_stb-n30k4-s89,89,30,4,26,local_invariant,False,success,False,False,
lc_stb,lc_stb-n30k4-s773,773,30,4,26,local_invariant,False,success,False,False,
lc_stb,lc_stb-n30k4-s654,654,30,4,26,local_invariant,True,success,False,False,
lc_stb,lc_stb-n30k4-s438,438,30,4,26,local_invariant,False,success,False,False,
lc_stb,lc_stb-n30k4-s433,433,30,4,26,local_invariant,True,success,False,False,
lc_stb,lc_stb-n30k4-s858,858,30,4,26,local_invariant,False,success,False,False,
lc_stb,lc_stb-n30k4-s85,85,30,4,26,local_invariant,False,success,False,False,
lc_stb,lc_stb-n30k4-s697,697,30,4,26,local_invariant,True,success,False,False,
lc_stb,lc_stb-n30k4-s201,201,30,4,26,local_invariant,False,success,False,False,
lc_stb,lc_stb-n30k4-s94,94,30,4,26,local_invariant,False,success,False,False,
lc_stb,lc_stb-n30k5-s89,89,30,5,25,local_invariant,False,success,False,False,
lc_stb,lc_stb-n30k5-s773,773,30,5,25,local_invariant,False,success,False,False,
lc_stb,lc_stb-n30k5-s654,654,30,5,25,local_invariant,True,success,False,False,
lc_stb,lc_stb-n30k5-s438,438,30,5,25,local_invariant,False,success,False,False,
lc_stb,lc_stb-n30k5-s433,433,30,5,25,local_invariant,False,success,False,False,
lc_stb,lc_stb-n30k5-s858,858,30,5,25,local_invariant,False,success,False,False,
lc_stb,lc_stb-n30k5-s85,85,30,5,25,local_invariant,False,success,False,False,
lc_stb,lc_stb-n30k5-s697,697,30,5,25,local_invariant,False,success,False,False,
lc_stb,lc_stb-n30k5-s201,201,30,5,25,local_invariant,False,success,False,False,
lc_stb,lc_stb-n30k5-s94,94,30,5,25,local_invariant,False,success,False,False,
lc_stb,lc_stb-n30k8-s89,89,30,8,22,local_invariant,True,success,False,False,
lc_stb,lc_stb-n30k8-s773,773,30,8,22,local_invariant,False,success,False,False,
lc_stb,lc_stb-n30k8-s654,654,30,8,22,local_invariant,False,success,False,False,
lc_stb,lc_stb-n30k8-s438,438,30,8,22,local_invariant,True,success,False,False,
lc_stb,lc_stb-n30k8-s433,433,30,8,22,local_invariant,False,success,False,False,
lc_stb,lc_stb-n30k8-s858,858,30,8,22,local_invariant,False,success,False,False,
lc_stb,lc_stb-n30k8-s85,85,30,8,22,local_invariant,False,success,False,False,
lc_stb,lc_stb-n30k8-s697,697,30,8,22,local_invariant,False,success,False,False,
lc_stb,lc_stb-n30k8-s201,201,30,8,22,local_invariant,False,success,False,False,
lc_stb,lc_stb-n30k8-s94,94,30,8,22,local_invariant,True,success,False,False,
lc_stb,lc_stb-n30k10-s89,89,30,10,20,local_invariant,False,success,False,False,
lc_stb,lc_stb-n30k10-s773,773,30,10,20,local_invariant,False,success,False,False,
lc_stb,lc_stb-n30k10-s654,654,30,10,20,local_invariant,False,success,False,False,
lc_stb,lc_stb-n30k10-s438,438,30,10,20,local_invariant,False,success,False,False,
lc_stb,lc_stb-n30k10-s433,433,30,10,20,local_invariant,True,success,False,False,
lc_stb,lc_stb-n30k10-s858,858,30,10,20,local_invariant,True,success,False,False,
lc_stb,lc_stb-n30k10-s85,85,30,10,20,local_invariant,False,success,False,False,
lc_stb,lc_stb-n30k10-s697,697,30,10,20,local_invariant,False,success,False,False,
lc_stb,lc_stb-n30k10-s201,201,30,10,20,local_invariant,False,success,False,False,
lc_stb,lc_stb-n30k10-s94,94,30,10,20,local_invariant,False,success,False,False,
lc_stb,lc_stb-n30k15-s89,89,30,15,15,local_invariant,False,success,False,False,
lc_stb,lc_stb-n30k15-s773,773,30,15,15,local_invariant,False,success,False,False,
lc_stb,lc_stb-n30k15-s654,654,30,15,15,local_invariant,False,success,False,False,
lc_stb,lc_stb-n30k15-s438,438,30,15,15,local_invariant,False,success,False,False,
lc_stb,lc_stb-n30k15-s433,433,30,15,15,local_invariant,False,success,False,False,
lc_stb,lc_stb-n30k15-s858,858,30,15,15,local_invariant,True,success,False,False,
lc_stb,lc_stb-n30k15-s85,85,30,15,15,local_invariant,False,success,False,False,
lc_stb,lc_stb-n30k15-s697,697,30,15,15,local_invariant,False,success,False,False,
lc_stb,lc_stb-n30k15-s201,201,30,15,15,local_invariant,False,success,False,False,
lc_stb,lc_stb-n30k15-s94,94,30,15,15,local_invariant,True,success,False,False,
lc_stb,lc_stb-n30k20-s89,89,30,20,10,local_invariant,False,success,False,False,
lc_stb,lc_stb-n30k20-s773,773,30,20,10,local_invariant,False,success,False,False,
lc_stb,lc_stb-n30k20-s654,654,30,20,10,local_invariant,True,success,False,False,
lc_stb,lc_stb-n30k20-s438,438,30,20,10,local_invariant,False,success,False,False,
lc_stb,lc_stb-n30k20-s433,433,30,20,10,local_invariant,False,success,False,False,
lc_stb,lc_stb-n30k20-s858,858,30,20,10,local_invariant,False,success,False,False,
lc_stb,lc_stb-n30k20-s85,85,30,20,10,local_invariant,False,success,False,False,
lc_stb,lc_stb-n30k20-s697,697,30,20,10,local_invariant,False,success,False,False,
lc_stb,lc_stb-n30k20-s201,201,30,20,10,local_invariant,False,success,False,False,
lc_stb,lc_stb-n30k20-s94,94,30,20,10,local_invariant,False,success,False,False,
lc_stb,lc_stb-n30k25-s89,89,30,25,5,local_invariant,False,success,False,False,
lc_stb,lc_stb-n30k25-s773,773,30,25,5,local_invariant,False,success,False,False,
lc_stb,lc_stb-n30k25-s654,654,30,25,5,local_invariant,False,success,False,False,
lc_stb,lc_stb-n30k25-s438,438,30,25,5,local_invariant,False,success,False,False,
lc_stb,lc_stb-n30k25-s433,433,30,25,5,local_invariant,False,success,False,False,
lc_stb,lc_stb-n30k25-s858,858,30,25,5,local_invariant,False,success,False,False,
lc_stb,lc_stb-n30k25-s85,85,30,25,5,local_invariant,False,success,False,False,
lc_stb,lc_stb-n30k25-s697,697,30,25,5,local_invariant,False,success,False,False,
lc_stb,lc_stb-n30k25-s201,201,30,25,5,local_invariant,False,success,False,False,
lc_stb,lc_stb-n30k25-s94,94,30,25,5,local_invariant,True,success,False,False,
lc_stb,lc_stb-n32k0-s89,89,32,0,32,local_invariant,False,success,False,False,
lc_stb,lc_stb-n32k0-s773,773,32,0,32,local_invariant,True,success,False,False,
lc_stb,lc_stb-n32k0-s654,654,32,0,32,local_invariant,False,success,False,False,
lc_stb,lc_stb-n32k0-s438,438,32,0,32,local_invariant,False,success,False,False,
lc_stb,lc_stb-n32k0-s433,433,32,0,32,local_invariant,True,success,False,False,
lc_stb,lc_stb-n32k0-s858,858,32,0,32,local_invariant,True,success,False,False,
lc_stb,lc_stb-n32k0-s85,85,32,0,32,local_invariant,False,success,False,False,
lc_stb,lc_stb-n32k0-s697,697,32,0,32,local_invariant,True,success,False,False,
lc_stb,lc_stb-n32k0-s201,201,32,0,32,local_invariant,False,success,False,False,
lc_stb,lc_stb-n32k0-s94,94,32,0,32,local_invariant,True,success,False,False,
lc_stb,lc_stb-n32k4-s89,89,32,4,28,local_invariant,False,success,False,False,
lc_stb,lc_stb-n32k4-s773,773,32,4,28,local_invariant,False,success,False,False,
lc_stb,lc_stb-n32k4-s654,654,32,4,28,local_invariant,False,success,False,False,
lc_stb,lc_stb-n32k4-s438,438,32,4,28,local_invariant,False,success,False,False,
lc_stb,lc_stb-n32k4-s433,433,32,4,28,local_invariant,False,success,False,False,
lc_stb,lc_stb-n32k4-s858,858,32,4,28,local_invariant,False,success,False,False,
lc_stb,lc_stb-n32k4-s85,85,32,4,28,local_invariant,True,success,False,False,
lc_stb,lc_stb-n32k4-s697,697,32,4,28,local_invariant,True,success,False,False,
lc_stb,lc_stb-n32k4-s201,201,32,4,28,local_invariant,False,success,False,False,
lc_stb,lc_stb-n32k4-s94,94,32,4,28,local_invariant,False,success,False,False,
lc_stb,lc_stb-n32k5-s89,89,32,5,27,local_invariant,True,success,False,False,
lc_stb,lc_stb-n32k5-s773,773,32,5,27,local_invariant,True,success,False,False,
lc_stb,lc_stb-n32k5-s654,654,32,5,27,local_invariant,False,success,False,False,
lc_stb,lc_stb-n32k5-s438,438,32,5,27,local_invariant,True,success,False,False,
lc_stb,lc_stb-n32k5-s433,433,32,5,27,local_invariant,False,success,False,False,
lc_stb,lc_stb-n32k5-s858,858,32,5,27,local_invariant,False,success,False,False,
lc_stb,lc_stb-n32k5-s85,85,32,5,27,local_invariant,False,success,False,False,
lc_stb,lc_stb-n32k5-s697,697,32,5,27,local_invariant,False,success,False,False,
lc_stb,lc_stb-n32k5-s201,201,32,5,27,local_invariant,False,success,False,False,
lc_stb,lc_stb-n32k5-s94,94,32,5,27,local_invariant,True,success,False,False,
lc_stb,lc_stb-n32k8-s89,89,32,8,24,local_invariant,False,success,False,False,
lc_stb,lc_stb-n32k8-s773,773,32,8,24,local_invariant,True,success,False,False,
lc_stb,lc_stb-n32k8-s654,654,32,8,24,local_invariant,True,success,False,False,
lc_stb,lc_stb-n32k8-s438,438,32,8,24,local_invariant,True,success,False,False,
lc_stb,lc_stb-n32k8-s433,433,32,8,24,local_invariant,False,success,False,False,
